State Postal Code,State FIPS,District ID Number,School District Name,County Names,County FIPS
WI,55,13020,Ripon Area School District,Green Lake County,47
WI,55,13020,Ripon Area School District,Winnebago County,139
WI,55,13050,River Falls School District,Pierce County,93
WI,55,13050,River Falls School District,St. Croix County,109
WI,55,17,River Ridge School District,Grant County,43
WI,55,14250,River Valley School District,Dane County,25
WI,55,14250,River Valley School District,Iowa County,49
WI,55,14250,River Valley School District,Richland County,103
WI,55,14250,River Valley School District,Sauk County,111
WI,55,10140,Riverdale School District,Crawford County,23
WI,55,10140,Riverdale School District,Grant County,43
WI,55,10140,Riverdale School District,Iowa County,49
WI,55,10140,Riverdale School District,Richland County,103
WI,55,13100,Rosendale-Brandon School District,Fond du Lac County,39
WI,55,13100,Rosendale-Brandon School District,Winnebago County,139
WI,55,13140,Rosholt School District,Marathon County,73
WI,55,13140,Rosholt School District,Portage County,97
WI,55,13140,Rosholt School District,Waupaca County,135
WI,55,4380,Royall School District,Juneau County,57
WI,55,4380,Royall School District,Monroe County,81
WI,55,4380,Royall School District,Vernon County,123
WI,55,13350,Salem School District,Kenosha County,59
WI,55,13410,Sauk Prairie School District,Columbia County,21
WI,55,13410,Sauk Prairie School District,Dane County,25
WI,55,13410,Sauk Prairie School District,Sauk County,111
WI,55,13470,Seneca School District,Crawford County,23
WI,55,13500,Sevastopol School District,Door County,29
WI,55,13530,Seymour Community School District,Outagamie County,87
WI,55,13530,Seymour Community School District,Shawano County,115
WI,55,13560,Sharon Joint No. 11 School District,Walworth County,127
WI,55,13620,Shawano School District,Shawano County,115
WI,55,13650,Sheboygan Area School District,Manitowoc County,71
WI,55,13650,Sheboygan Area School District,Sheboygan County,117
WI,55,13680,Sheboygan Falls School District,Sheboygan County,117
WI,55,13710,Shell Lake School District,Burnett County,13
WI,55,13710,Shell Lake School District,Washburn County,129
WI,55,13770,Shiocton School District,Outagamie County,87
WI,55,13800,Shorewood School District,Milwaukee County,79
WI,55,13830,Shullsburg School District,Lafayette County,65
WI,55,13860,Silver Lake Joint No. 1 School District,Kenosha County,59
WI,55,13890,Siren School District,Burnett County,13
WI,55,13950,Slinger School District,Washington County,131
WI,55,13980,Solon Springs School District,Douglas County,31
WI,55,14010,Somerset School District,St. Croix County,109
WI,55,14040,South Milwaukee School District,Milwaukee County,79
WI,55,12030,South Shore School District,Bayfield County,7
WI,55,14130,Southern Door County School District,Door County,29
WI,55,6300,Southwestern Wisconsin School District,Grant County,43
WI,55,6300,Southwestern Wisconsin School District,Lafayette County,65
WI,55,14160,Sparta Area School District,Monroe County,81
WI,55,14190,Spencer School District,Clark County,19
WI,55,14190,Spencer School District,Marathon County,73
WI,55,14220,Spooner Area School District,Burnett County,13
WI,55,14220,Spooner Area School District,Washburn County,129
WI,55,14340,Spring Valley School District,Pierce County,93
WI,55,14340,Spring Valley School District,St. Croix County,109
WI,55,6060,St. Croix Central School District,St. Croix County,109
WI,55,13230,St. Croix Falls School District,Polk County,95
WI,55,13260,St. Francis School District,Milwaukee County,79
WI,55,14430,Stanley-Boyd Area School District,Chippewa County,17
WI,55,14430,Stanley-Boyd Area School District,Clark County,19
WI,55,14430,Stanley-Boyd Area School District,Eau Claire County,35
WI,55,14430,Stanley-Boyd Area School District,Taylor County,119
WI,55,14490,Stevens Point Area School District,Portage County,97
WI,55,14490,Stevens Point Area School District,Wood County,141
WI,55,14520,Stockbridge School District,Calumet County,15
WI,55,9390,Stone Bank School District,Waukesha County,133
WI,55,14550,Stoughton Area School District,Dane County,25
WI,55,14550,Stoughton Area School District,Rock County,105
WI,55,14580,Stratford School District,Marathon County,73
WI,55,14610,Sturgeon Bay School District,Door County,29
WI,55,14640,Sun Prairie Area School District,Dane County,25
WI,55,14670,Superior School District,Douglas County,31
WI,55,14700,Suring School District,Oconto County,83
WI,55,9240,Swallow School District,Waukesha County,133
WI,55,14820,Thorp School District,Clark County,19
WI,55,14820,Thorp School District,Taylor County,119
WI,55,14850,Three Lakes School District,Forest County,41
WI,55,14850,Three Lakes School District,Oneida County,85
WI,55,14880,Tigerton School District,Shawano County,115
WI,55,14880,Tigerton School District,Waupaca County,135
WI,55,14910,Tomah Area School District,Jackson County,53
WI,55,14910,Tomah Area School District,Juneau County,57
WI,55,14910,Tomah Area School District,Monroe County,81
WI,55,14940,Tomahawk School District,Lincoln County,69
WI,55,14940,Tomahawk School District,Oneida County,85
WI,55,330,Tomorrow River School District,Portage County,97
WI,55,52,Trevor-Wilmot Consolidated School District,Kenosha County,59
WI,55,11820,Tri-County Area School District,Adams County,1
WI,55,11820,Tri-County Area School District,Portage County,97
WI,55,11820,Tri-County Area School District,Waushara County,137
WI,55,15060,Turtle Lake School District,Barron County,5
WI,55,15060,Turtle Lake School District,Polk County,95
WI,55,15090,Twin Lakes No. 4 School District,Kenosha County,59
WI,55,15120,Two Rivers School District,Manitowoc County,71
WI,55,15180,Union Grove Joint No. 1 School District,Kenosha County,59
WI,55,15180,Union Grove Joint No. 1 School District,Racine County,101
WI,55,15150,Union Grove Union High School District,Kenosha County,59
WI,55,15150,Union Grove Union High School District,Racine County,101
WI,55,750,Unity School District,Polk County,95
WI,55,15210,Valders Area School District,Manitowoc County,71
WI,55,15330,Verona Area School District,Dane County,25
WI,55,15360,Viroqua Area School District,Vernon County,123
WI,55,15390,Wabeno Area School District,Forest County,41
WI,55,15390,Wabeno Area School District,Marinette County,75
WI,55,15390,Wabeno Area School District,Oconto County,83
WI,55,15450,Walworth Joint No. 1 School District,Walworth County,127
WI,55,15540,Washburn School District,Bayfield County,7
WI,55,15570,Washington School District,Door County,29
WI,55,15700,Washington-Caldwell School District,Racine County,101
WI,55,15700,Washington-Caldwell School District,Waukesha County,133
WI,55,15660,Waterford Joint No. 1 School District,Racine County,101
WI,55,15600,Waterford Union High School District,Racine County,101
WI,55,15600,Waterford Union High School District,Waukesha County,133
WI,55,15720,Waterloo School District,Dane County,25
WI,55,15720,Waterloo School District,Dodge County,27
WI,55,15720,Waterloo School District,Jefferson County,55
WI,55,15750,Watertown School District,Dodge County,27
WI,55,15750,Watertown School District,Jefferson County,55
WI,55,15780,Waukesha School District,Waukesha County,133
WI,55,15810,Waunakee Community School District,Dane County,25
WI,55,15840,Waupaca School District,Portage County,97
WI,55,15840,Waupaca School District,Waupaca County,135
WI,55,15840,Waupaca School District,Waushara County,137
WI,55,15870,Waupun School District,Dodge County,27
WI,55,15870,Waupun School District,Fond du Lac County,39
WI,55,15900,Wausau School District,Marathon County,73
WI,55,15930,Wausaukee School District,Marinette County,75
WI,55,15960,Wautoma Area School District,Waushara County,137
WI,55,15990,Wauwatosa School District,Milwaukee County,79
WI,55,16020,Wauzeka-Steuben School District,Crawford County,23
WI,55,16230,Webster School District,Burnett County,13
WI,55,16230,Webster School District,Douglas County,31
WI,55,16260,West Allis School District,Milwaukee County,79
WI,55,16260,West Allis School District,Waukesha County,133
WI,55,16290,West Bend School District,Washington County,131
WI,55,16320,West De Pere School District,Brown County,9
WI,55,16320,West De Pere School District,Outagamie County,87
WI,55,16350,West Salem School District,La Crosse County,63
WI,55,16410,Westby Area School District,La Crosse County,63
WI,55,16410,Westby Area School District,Monroe County,81
WI,55,16410,Westby Area School District,Vernon County,123
WI,55,16440,Westfield School District,Adams County,1
WI,55,16440,Westfield School District,Marquette County,77
WI,55,16440,Westfield School District,Waushara County,137
WI,55,16470,Weston School District,Richland County,103
WI,55,16470,Weston School District,Sauk County,111
WI,55,13290,Westosha Central High School District,Kenosha County,59
WI,55,16500,Weyauwega-Fremont School District,Waupaca County,135
WI,55,16500,Weyauwega-Fremont School District,Waushara County,137
WI,55,16500,Weyauwega-Fremont School District,Winnebago County,139
WI,55,16560,Wheatland Joint No. 1 School District,Kenosha County,59
WI,55,16590,White Lake School District,Langlade County,67
WI,55,16620,Whitefish Bay School District,Milwaukee County,79
WI,55,16650,Whitehall School District,Jackson County,53
WI,55,16650,Whitehall School District,Trempealeau County,121
WI,55,16680,Whitewater School District,Jefferson County,55
WI,55,16680,Whitewater School District,Rock County,105
WI,55,16680,Whitewater School District,Walworth County,127
WI,55,6000,Whitnall School District,Milwaukee County,79
WI,55,16710,Wild Rose School District,Portage County,97
WI,55,16710,Wild Rose School District,Waupaca County,135
WI,55,16710,Wild Rose School District,Waushara County,137
WI,55,16740,Williams Bay School District,Walworth County,127
WI,55,16770,Wilmot Union High School District,Kenosha County,59
WI,55,16830,Winneconne Community School District,Winnebago County,139
WI,55,16860,Winter School District,Sawyer County,113
WI,55,17040,Wisconsin Dells School District,Adams County,1
WI,55,17040,Wisconsin Dells School District,Columbia County,21
WI,55,17040,Wisconsin Dells School District,Juneau County,57
WI,55,17040,Wisconsin Dells School District,Marquette County,77
WI,55,17040,Wisconsin Dells School District,Sauk County,111
WI,55,1230,Wisconsin Heights School District,Dane County,25
WI,55,1230,Wisconsin Heights School District,Iowa County,49
WI,55,17070,Wisconsin Rapids School District,Portage County,97
WI,55,17070,Wisconsin Rapids School District,Wood County,141
WI,55,17100,Wittenberg-Birnamwood School District,Marathon County,73
WI,55,17100,Wittenberg-Birnamwood School District,Shawano County,115
WI,55,17130,Wonewoc-Union Center School District,Juneau County,57
WI,55,17130,Wonewoc-Union Center School District,Richland County,103
WI,55,17130,Wonewoc-Union Center School District,Sauk County,111
WI,55,17160,Woodruff Joint No. 1 School District,Oneida County,85
WI,55,17160,Woodruff Joint No. 1 School District,Vilas County,125
WI,55,17190,Wrightstown Community School District,Brown County,9
WI,55,17190,Wrightstown Community School District,Calumet County,15
WI,55,17190,Wrightstown Community School District,Outagamie County,87
WI,55,17220,Yorkville Joint No. 2 School District,Racine County,101
WY,56,730,Albany County School District 1,Albany County,1
WY,56,1420,Big Horn County School District 1,Big Horn County,3
WY,56,1420,Big Horn County School District 1,Park County,29
WY,56,1460,Big Horn County School District 2,Big Horn County,3
WY,56,1460,Big Horn County School District 2,Park County,29
WY,56,3170,Big Horn County School District 3,Big Horn County,3
WY,56,1090,Big Horn County School District 4,Big Horn County,3
WY,56,1090,Big Horn County School District 4,Park County,29
WY,56,1470,Campbell County School District 1,Campbell County,5
WY,56,1030,Carbon County School District 1,Carbon County,7
WY,56,1030,Carbon County School District 1,Sweetwater County,37
WY,56,1700,Carbon County School District 2,Carbon County,7
WY,56,2140,Converse County School District 1,Converse County,9
WY,56,2150,Converse County School District 2,Converse County,9
WY,56,2370,Crook County School District 1,Crook County,11
WY,56,2870,Fremont County School District 1,Fremont County,13
WY,56,4450,Fremont County School District 14,Fremont County,13
WY,56,2670,Fremont County School District 2,Fremont County,13
WY,56,2820,Fremont County School District 21,Fremont County,13
WY,56,5700,Fremont County School District 24,Fremont County,13
WY,56,5220,Fremont County School District 25,Fremont County,13
WY,56,960,Fremont County School District 38,Fremont County,13
WY,56,2830,Fremont County School District 6,Fremont County,13
WY,56,2990,Goshen County School District 1,Goshen County,15
WY,56,2990,Goshen County School District 1,Platte County,31
WY,56,3310,Hot Springs County School District 1,Hot Springs County,17
WY,56,3770,Johnson County School District 1,Johnson County,19
WY,56,1980,Laramie County School District 1,Laramie County,21
WY,56,4120,Laramie County School District 2,Laramie County,21
WY,56,4030,Lincoln County School District 1,Lincoln County,23
